username,replied_to_username,location,verified,created_at,text
ogryanjohnson36,garyvee, ,False,2019-04-15 21:16:45+00:00,@garyvee 1. Giannias 2. Durant 3. Joel Embiid 4. James Harden 5. LeBron 6. Steph Curry 7. Russell Westbrook
__foreverflyy, , ,False,2019-04-15 21:16:04+00:00,"Imagine drafting Russell Westbrook, Kevin Durant and James Harden and only keep Westbrook 😭😭 come on man"
sethbrecken,mitchellfair22,Texas,False,2019-04-15 21:00:40+00:00,@mitchellfair22 @barstoolttu I’d hate to see JC’s talent wasted on a team with Russell Westbrook?
AlmightyDolla,BrianBeckner, ,False,2019-04-15 20:38:56+00:00,"@BrianBeckner @ezeddaly Also, no Fortnite...I'm an Apex Legends purist.  You'd love it...characters include a non-binary Vietnam vet, Russell Westbrook, a heroin addict, and a pancake breasted emo girl with the world's worst case of glaucoma."
ljungelss,Br0dieMentality, ,False,2019-04-15 20:15:52+00:00,@Br0dieMentality @WariorfanKd35 bro u kinda look like russell westbrook as a kid
KidProdigy205, , ,False,2019-04-15 20:15:44+00:00,I think Giannis has one of the best mean mugging faces in the NBA. Next would be Russell Westbrook and Kyrie Irving
ToddAsh09,LamarHeisman, ,False,2019-04-15 19:47:16+00:00,"@LamarHeisman No it’s.
Damian Lillard = underrated
Russell Westbrook = underrated"
Choppman68,RealSkipBayless, ,False,2019-04-15 19:41:51+00:00,@RealSkipBayless Can’t win a chip with Westbrick. You always give him credit for boards but you never look at the fact that his stat chasing on the glass sometimes kills defensive balance giving the opponent transition 3’s
SMFmarcus, , ,False,2019-04-15 19:40:27+00:00,Dame Dillard &gt; Russell Westbrook. #TownBiz #TownBias
Vicstur14,stephenasmith, ,False,2019-04-15 19:36:27+00:00,"@stephenasmith Aye Stephen A. ; Russell Westbrook only says “next question” to Berry Tramel of the Oklahoman, that’s it. If you notice on every interview he says “next question” it’s on questions from Berry Tramel, he’s stated in the past that he doesn’t like Berry Tramel."
goblok251,LilCoke__, ,False,2019-04-15 19:18:43+00:00,@LilCoke__ Yeah. Westbrick comes to mind
FilipmyCup, , ,False,2019-04-15 19:15:31+00:00,"Isolation possessions this season:
1. James Harden (1280)
2. Russell Westbrook (353)
3. DeMar DeRozan (316)
4. Kevin Durant (285)
5. Giannis Antetokounmpo (280)

Harden: 1280
2-5: 1234

He also scored WAY more efficiently than any other guy in the top 10 (Durant wasn’t far off)."
YVPRASH, , ,False,2019-04-15 19:07:59+00:00,"Perhaps the nickname should be 

NEXT QUESTION for 

OKLAHOMA CITY THUNDER GUARD AND STAR 🌟 RUSSELL WESTBROOK 

#russellwestbrook #okc 

Russell “next ?” Westbrook"
RyanRoach9, , ,False,2019-04-15 19:05:21+00:00,Russell Westbrook is not a playoff point guard
LimitLester,MoDakhil_NBA, ,False,2019-04-15 19:03:31+00:00,@MoDakhil_NBA No class at all. Russell Westbrook will never win a ring at all! I feel for Paul George.
somuchjeffery,bpjoint, ,False,2019-04-15 19:02:41+00:00,@bpjoint @betmybookie We talking about the same Russell Westbrook?
VinnyQB7, , ,False,2019-04-15 18:37:15+00:00,Is Cam Newton the Russell Westbrook of the NFL? 🤔
Obey_my_crOWd, , ,False,2019-04-15 18:32:56+00:00,Call me the day that Russell Westbrook pull up in the tunnel with a Wrath Brand shirt
Sj0Leo, , ,False,2019-04-15 18:20:20+00:00,"Westbrook getting shit after yesterday is so bad. I'm not a Russell guy, but they shot 5-33 from 3 and George was awful. They lost by 5 lmao. Be better, media"
LordRioGrande, , ,False,2019-04-15 18:12:00+00:00,Russell Westbrook is one of my favorite players
LucasMCFC_,Trae11i_, ,False,2019-04-15 17:48:31+00:00,@Trae11i_ like russell westbrook
RyanLahr8, , ,False,2019-04-15 17:36:36+00:00,I want a Russell Westbrook Jersey
UrzTruly_Pablo, , ,False,2019-04-15 17:35:47+00:00,I like when Dennis Schroder and Russell Westbrook are on the court @ the same time. They play well together.
Larry__Longwayy, , ,False,2019-04-15 17:25:23+00:00,Russell Westbrook can’t get out the 1st round without KD ?🤭
coastalsonly, , ,False,2019-04-15 17:25:21+00:00,Damian Lillard is a better playoffs player then Russell Westbrook.
achosennoone,ChadinRipCity, ,False,2019-04-15 17:23:13+00:00,"@ChadinRipCity Keep calling him out, Chad! Westbrick sucks!"
jakefocht, , ,False,2019-04-15 17:18:42+00:00,The Blazers can live all series long with Russell Westbrook trying to take over. His shooting splits are terrible. 29% from 3 and 65% from the line? Shoot away!
A1exPearson,RequestABet, ,False,2019-04-15 17:11:57+00:00,"@RequestABet curry, harden, George 25+ embiid, Russell, Leonard, lillard, Westbrook, giannis, Irving 20+"
A1_Selfmade, , ,False,2019-04-15 17:06:23+00:00,Russell Westbrook Really Weird
AdamRHarrelson,SpookDaG334, ,False,2019-04-15 17:04:59+00:00,@SpookDaG334 @C_Donte23 Lol Luka nice but tbh that boy ain’t that athletic. He just plays smart fundamental basketball. I ain’t ever seen a white Russell Westbrook lol
gunns_t,bomani_jones, ,False,2019-04-15 17:03:26+00:00,"@bomani_jones I’d like to thank you for acknowledging the Russell Westbrook and anyone that has played for the THUNDER has ever had a good coach. Scott Brooks was bad and Billy Donovan is the 2nd coming of Scott Brooks. ISO, pick and roll, post ups!!"
javonartis1,stephenasmith, ,False,2019-04-15 16:53:11+00:00,"@stephenasmith Why do Russell Westbrook, Kevin Durant, etc...tend to show there ignorance when give press conference responses. Reporters ask them about the game...""HELL"", just answer the question. Some get money and think they're above everybody else...it's sad and ridiculous."
javonartis1,FirstTake, ,False,2019-04-15 16:46:56+00:00,"@FirstTake Once again, we got a ""child-like"" player (in Russell Westbrook). Geez, just answer the simple basketball questions...he's quick to act like a child ""Next question"". I hope the NBA fine these players who think they're to good to answer questions. Reporters got a job..."
fantasybballbot, , ,False,2019-04-15 16:43:03+00:00,"team with Russell westbrook, david west, jerry west, Deandre jordan, and lebron james"
em2swayers,dandakich, ,False,2019-04-15 16:20:34+00:00,@dandakich Russell Westbrook is a cry baby!!!
ToonMoe, , ,False,2019-04-15 16:09:19+00:00,Russell Westbrook will never win a ring. His moral is terrible. There will never been a good team chemistry with him.
edrdrys3, , ,False,2019-04-15 15:58:43+00:00,Damian Lillard is going to prove to you all how overrated Russell Westbrook is.
guapcam1, , ,False,2019-04-15 15:46:01+00:00,I’ve been saying for years that any team led by Russell Westbrook is destined for failure and will never get out the first round...I never lied 🤣
a_a_r_0_n23, , ,False,2019-04-15 15:43:25+00:00,Russell Westbrook will never win a ring in OKC 🤷🏾‍♂️🤦🏾‍♂️
sdkoral,RobertZeglinski, ,True,2019-04-15 15:30:07+00:00,"@RobertZeglinski You just needed to throw down the microphone and yell ""I'm not answering that crappy question!"" It would have followed the Russell Westbrook presser playbook."
jaycoder10, , ,False,2019-04-15 15:28:21+00:00,Russell Westbrook would easily be the best PG in the league if he had a consistent shot.
btsmendeskobe, , ,False,2019-04-15 15:27:32+00:00,"ESPN is talking about the Thunder LOOOOOL!! Nobody cares about WestBRICK's overrated ass. His team will be another 1st Round Exit, thanks to him."
OHGEENiCK, , ,False,2019-04-15 15:25:18+00:00,Damian Lillard &gt; Russell Westbrook
iamskwid, , ,False,2019-04-15 15:20:12+00:00,The people making a big deal about Russell Westbrook’s “next question” thing are showing you that they haven’t actually seen Thunder games lol
DatBoyStretch81, , ,False,2019-04-15 15:18:11+00:00,"Russell Westbrook a crybaby, he’s mad bc his team got smacked yesterday and Canter led the way."
KaylaKalaKaylah, , ,False,2019-04-15 15:17:33+00:00,"Next Time Somebody Ask Me A Dumb Question, Imma “Next Question” Y’all Ass Like Russell Westbrook Did Them Reports 😂😂😂"
BenStinar, , ,True,2019-04-15 15:17:05+00:00,"ANY player that gets a triple double in one game: 

wow he’s amazing! 

Russell Westbrook AVERAGES a triple double for THREE SEASONS: 

He stat pads!"
BenStinar, , ,True,2019-04-15 15:05:30+00:00,"I LOVE Paul George. HOWEVER, in his last 2 playoff games he’s shot 

10/40 FG (25%) 

Just imagine if he had gone to play with LeBron, he would have been a Kevin Love esq scapegoat... staying with (polarizing) Russell Westbrook he gets all the love!"
mintbury,BenAndWoods, ,False,2019-04-15 14:58:34+00:00,@BenAndWoods like I said last week get all your numbers you want but it doesn't make you a good player because you can't bring your team to Victory Russell Westbrook is overrated
luvyanez,KDTrey5, ,False,2019-04-15 14:49:50+00:00,"@KDTrey5 be careful how you deal with Patrick  Beverly!! Remember how he dealt with Russell Westbrook. Be smart, don’t take the bait. #YouGotThis #KDStrong💪"
fantasybballbot, , ,False,2019-04-15 14:33:11+00:00,"team with  Carmelo Anthony, Russell westbrook, chris paul, Trey ebert, and Deandre jordan"
ProCityHoops, , ,False,2019-04-15 14:17:09+00:00,"Leaders across the NBA playoffs yesterday.

PTS:
Damian Lillard (30)

REB:
Enes Kanter (18)

AST:
James Harden (10)
Russell Westbrook (10)"
DivDougNation,DNASportsTalk, ,False,2019-04-15 14:08:01+00:00,"@DNASportsTalk @BleacherReport @BenGolliver No only Westbrook in OKC’s bizarre approach. Russ doesn’t guard anybody, ending up getting an upwardly skewed number of defensive rebounds. Your stats get padded, but your team will be negatively impacted. The Michael Jordan &amp; Bill Russell approach of dominating on D wins rings."
Oregon_Nate,BenGolliver, ,False,2019-04-15 14:05:31+00:00,@BenGolliver @dthompson4356 this is westbrick’s “I’m just here so I won’t get fined”
AirRusher, , ,False,2019-04-15 14:04:54+00:00,"Russell Westbrook recorded his 1st triple-double of the Playoffs and 9th of his Playoff career with 24 points, 10 boards and 10 dimes."
AirRusher, , ,False,2019-04-15 14:04:49+00:00,"Russell Westbrook put up a terrific all-around game racking up a triple-double with 24 points, 10 rebounds and 10 assists,..."
FTFans_, , ,False,2019-04-15 13:31:41+00:00,"Trailblazers 104🏀 | Thunder 99
Enes Kanter (#RipCity) - 20 points, 18 rebounds, and 2 assists!
Russell Westbrook (#ThunderUp) - 24 points, 10 rebounds, and 10 assists!

(Continued⬇️)"
cool_brezze,CoachNBurton, ,False,2019-04-15 13:31:35+00:00,@CoachNBurton @JayWarner_ @RipCityMornings Did @DanSheldon620 just compare Tiger to a Russell Westbrook triple-double?? What!!!
dmarqtaylor, , ,False,2019-04-15 13:16:28+00:00,Russell Westbrook doesn't need to keep having triple doubles. He needs to take over for his team💯
QNance21, , ,False,2019-04-15 13:14:31+00:00,Russell Westbrook a diva
MarcoAMunno, , ,False,2019-04-15 13:05:55+00:00,"#ThunderUp 2015/2016 in #NBAPlayoffs 2019:

- Russell Westbrook  ❌ LOST
- Kevin Durant  ✅ WIN
- Enes Kanter  ✅ WIN
- DJ Augustin  ✅ WIN
- Steven Adams  ❌ LOST
- Serge Ibaka  ❌ LOST
- Andre Robertson  🚑 LOST

#NbaTipo"
Bronovixh,skeisell391, ,False,2019-04-15 12:53:54+00:00,@skeisell391 You’re just showing your ass now and reinforcing Russell Westbrook’s side of things as being correct. #MAGAt
PeteYannopoulos, , ,False,2019-04-15 12:48:35+00:00,"#NBAplayoffs Point Guard Scoring Game 1:

Curry 38pts
Lillard 30pts
Russell 26pts
Westbrook 24pts
Kyrie 20pts
🇨🇦Gilgeous-Alexander 18pts
🇨🇦Murray 17pts
White 16pts
Bledsoe 15pts
Rubio 15pts
Paul 14pts
Jackson 12pts
Simmons 9pts 
Collison 6pts 
Lowry 0pts

#NBA #RDS"
zakprice10, , ,False,2019-04-15 12:37:38+00:00,Never betting on Russell Westbrook ever again
BigPaper71, , ,False,2019-04-15 12:28:50+00:00,Ben Simmons is an ALL STAR in his second year of playing NBA basketball. LeBron traded Russell Westbrook in the All Star game so he could play with Simmons. Philly sports fans are pushing Simmons out of town cause they don’t think he works hard &amp; has a celeb gf
selling_theta, , ,False,2019-04-15 12:23:20+00:00,Russell Westbrook is the 1 NBA player who could survive in game of thrones without any dragon glass
_CousinTony, , ,False,2019-04-15 12:23:07+00:00,Ben Simmons Russell Westbrook an the thunder are on the clock. If russy don't make second round he is not a top 5 pg. Argue ya grandma
GhimanMckinney,jjereboy, ,False,2019-04-15 12:17:54+00:00,@jjereboy @Aye_tracktive I agree I’ve even called Russell Westbrook Russell Statbrook bc he is not much of a winner. But if we wanna bring up playoffs what has Dame done in playoffs??? Got swept by Pelicans last year &amp; had home court 🤨.
HPFresh,TheNBACentral, ,False,2019-04-15 12:14:41+00:00,@TheNBACentral I hope Russell Westbrook plays forever 😂
BGallatly, , ,False,2019-04-15 11:29:48+00:00,Russell Westbrook is the sore loser of the century
MarinersLifer, , ,False,2019-04-15 11:20:56+00:00,"Russell Westbrook is such a bad role model. Don’t act like a child after a loss, sitting there thinking it’s funny to keep saying “next question” when reporters are asking good questions."
SKIPTWEETBOT, , ,False,2019-04-15 11:16:37+00:00,Russell Westbrook isn't ready to grip and two best point guard by Leonard to explain why
fantasybballbot, , ,False,2019-04-15 10:52:56+00:00,"team with damian lillard, Deandre jordan, jared west, James Harden, and Russell westbrook"
Jay_RoCcz23,Reef_Russell, ,False,2019-04-15 10:30:16+00:00,@Reef_Russell Westbrook type shitty he dont play defense bro..
blazersfan503,russwestdagoat, ,False,2019-04-15 09:58:05+00:00,@russwestdagoat @okcthunder @russwest44 @Yg_Trece Blazers are probably going to sweep the Thunder at this point.  Paul George is on the verge of retirement and Westbrick played the best came he could.
larrygaisie, , ,False,2019-04-15 09:46:47+00:00,The Dame Lillard-Russell Westbrook match up is one to savor! #NBAPlayoffs2019
StoryOfAle,HoopsAnalysis, ,False,2019-04-15 09:45:04+00:00,@HoopsAnalysis Fuck y’all giving me Westbrick
davsalin, , ,False,2019-04-15 09:30:23+00:00,"Russell Westbrook needs to realize chasing a triple double over a win is just not the move, When I saw Portland win I immediately knew he had a triple double smfh."
IAMTHEEMidman,Russell, ,False,2019-04-15 09:21:04+00:00,Why bother asking @Russell Westbrook any questions at a press conference??!! Here’s his answer... “Next Question”... 🙄🙄🙄🙄 stupid!
athman_omara, , ,False,2019-04-15 07:56:20+00:00,Paul George and Russell Westbrook = Brick Brothers😂😂
kyfresco,wrestlinfreq23, ,False,2019-04-15 07:37:56+00:00,@wrestlinfreq23 @THEGOODLARRY he jus mad cuz westbrick ain’t show up like always😂
fantasybballbot, , ,False,2019-04-15 07:32:55+00:00,"team with Caleb Barnes, Paul george, Russell westbrook, stephen curry, and damian lillard"
lilianmoyen,Zineddine61, ,False,2019-04-15 07:23:00+00:00,"@Zineddine61 On va passer, Westbrick est pas fait pour les playoffs..."
joelandi02,OKCTHUNDERAlex, ,False,2019-04-15 07:10:21+00:00,@OKCTHUNDERAlex Lillard&gt;&gt;&gt;&gt;&gt;Westbrick
xFreshie,TooSoonJunes,San Jose,False,2019-04-15 06:49:31+00:00,"@TooSoonJunes Well nipsey did get his name from the comedian. I didn't like how he called Russell Westbrook ""Nipsey Russle"" and proceeded to talk about the 20/20/20 game lol"
Bennninho,Froste3107, ,False,2019-04-15 06:47:03+00:00,@Froste3107 Lillard &gt; Westbrick
Will922000, , ,False,2019-04-15 06:34:46+00:00,"Russell Westbrook is the most overrated player ,,RIP CITY confirmed that shit!!!!"
nickrusso24, , ,False,2019-04-15 06:27:51+00:00,"Best performers of the day, 4/14:

James Harden: 29 Pts 8 Reb 10 Ast
Giannis: 24 Pts 17 Reb 4 Ast
Damian Lillard: 30 Pts 4 Reb 4 Ast
Enes Kanter: 20 Pts 18 Reb 2 Blk
Russell Westbrook: 24 Pts 10 Reb 10 Ast"
nichelob_ultra9,agrizzwku, ,False,2019-04-15 06:26:39+00:00,@agrizzwku I only take 60% of the shots but it not my fault.. -russell westbrook maybe
SamPat_88, , ,False,2019-04-15 06:06:05+00:00,"Other than Steph Curry, Russell Westbrook, Damien Lillard, Kyrie Irving and D’Angelo Russell the other 11 PGs are wack to watch."
twincityteeco, , ,False,2019-04-15 05:43:35+00:00,"Is anyone else sick of the Russell Westbrook fake-mad/tough guy act that he's been putting on the last few years? If you're gonna be a punk-ass in front of the media EVERY.SINGLE.TIME, just don't even bother facing the media and take whatever fine they give you"
BramboBucketz,boyetalvero, ,False,2019-04-15 05:43:25+00:00,@boyetalvero @BleacherReport So is westbrick but you will all say he had a triple double so that erases from his bad decisions and shot takes
cookienofilter,NBA, ,False,2019-04-15 05:39:26+00:00,"Russell Westbrook is a great player, but a horrible face for the @NBA “next question” response no matter the question, grow up! The league should do something but they are all about letting their players do what they like #NBA #OKCvsPOR"
bdadisrad, , ,False,2019-04-15 05:39:03+00:00,Russell Westbrook is really a savage when it comes to post game interviews 😂
goblok251, , ,False,2019-04-15 05:33:15+00:00,Poor Lyle Spencer is worried that highlights will show Lillard's makes and Westbrick misses. Maybe that's because A) Portland won and B) Lillard was 5-11 on 30ft 3's while Westbrick was 1-10 outside the paint. Enjoy the highlights Lyle 😆
ChuckHornet1,johnehoover, ,False,2019-04-15 05:21:28+00:00,"@johnehoover Russell Westbrook will never win a championship. Of the original big three, he’s a distant third. He refuses to be the leader he is paid to be."
fantasybballbot, , ,False,2019-04-15 05:12:58+00:00,"team with Russell westbrook, Dwight Howard, dan barnes, michael jordan, and kevin durant"
t_konch,JoshEberley, ,False,2019-04-15 05:09:47+00:00,"@JoshEberley If Russell Westbrook doesn't like you, then you probably did some dumb shit."
HeySoos100, , ,False,2019-04-15 05:05:53+00:00,"All I’m saying is, I won’t be surprised if James Harden gets the “Russell Westbrook Treatment” when the Rockets come to Utah.."
ryanjrwiggins,garyvee, ,False,2019-04-15 04:54:21+00:00,"@garyvee In order, IMO:

1. Giannis Antetokoumpo
2. James Harden
3. Kevin Durant
4. Kawhi Leonard
5. Stephen Curry
6. Russell Westbrook
7. Lebron James

 @garyvee who’s your No. 1 right now? 

#nba"
Reign84gamer, , ,False,2019-04-15 04:50:07+00:00,Will Russell Westbrook win a NBA title?
chanelcondom, , ,False,2019-04-15 04:43:52+00:00,Russell Westbrook was perfect from the free throw line btw
billohoops, , ,False,2019-04-15 04:33:22+00:00,"Paul George (10 rebounds) led the Thunder in scoring with 26 points. Russell Westbrook had a triple-double with 24 points, 10 rebounds and 10 assists. Steven Adams added 17 points and 9 rebounds. #NBA"
CoachingChanges, , ,False,2019-04-15 04:30:33+00:00,"Put these players in order from best to worst based on where they are today NOT based on total career

My list is alphabetical so as not to create any prejudice

Giannis Antetokounmpo
Steph Curry
Anthony Davis
Kevin Durant
James Harden
LeBron James
Nikola Jokic
Russell Westbrook"
justnixvdo, , ,False,2019-04-15 04:24:25+00:00,"If you don’t like Russell Westbrook, you don’t like Basketball."
codyray37, , ,False,2019-04-15 04:22:35+00:00,"“If you don’t like Russell Westbrook, you don’t like basketball” the smartest thing Charles Barkley has ever said"
YoungNBA, , ,True,2019-04-15 04:21:42+00:00,"Oh, there's Barkley with the ""If you don't like Russell Westbrook, you don't like basketball"" take"
evanempdx,LindsayAdaire,New Orleans,False,2019-04-15 04:21:36+00:00,@LindsayAdaire Russell Westbrook has been my fav non Blazer basically since he came in the league.
SanmeshU, , ,False,2019-04-15 04:19:59+00:00,"Its funny everyone's comparing mitchell to westbrick after tonights game. You forgot mitchell eliminated westbrook and pg13 from the playoffs last year? Chill, D Mitchell will come back with a vengeance, you can book it. #NBAPlayoffs"
JosephSteinert3, , ,False,2019-04-15 04:06:13+00:00,RUSSELL WESTBROOK IS OVERRATED. Nothing is going to change my mind
jay_risky, , ,False,2019-04-15 04:03:52+00:00,Russell Westbrook can’t guard Damian lillard and that’s on god
clutchbryant,jonathanbfawley, ,False,2019-04-15 03:54:08+00:00,@jonathanbfawley Oh goodness it’s funny that since KD left WestBRICK hasn’t been out the first round move while Curry is racking up rings and hitting 300+ threes move along with you 40% shooting guard you uneducated moron 😂
blcktrunx,KingGregory_, ,False,2019-04-15 03:52:14+00:00,@KingGregory_ My coworker actually said this. But he a Russell Westbrook fan
the_CHOFF,andreadaytime, ,False,2019-04-15 03:47:18+00:00,@andreadaytime Nah .. only if your Russell Westbrook lol
TroyKeywon,HunchoGQ, ,False,2019-04-15 03:41:48+00:00,@HunchoGQ @MalikMccombs @Lik__02 @AnotherNBAFan “Russell Westbrook”
MergedPlayers, , ,False,2019-04-15 03:35:06+00:00,"A 6'8 center with the shooting of Kyle Korver, the defense of Anthony Davis, the playmaking of Andrew Wiggins, the athleticism of Russell Westbrook, and the loyalty of Dirk Nowitzki."
step1991542,trailblazers, ,False,2019-04-15 03:26:44+00:00,@trailblazers This Man is Considered a Dirty Player the Russell Westbrook Hate Club for Blazers Fans
ChrisCurts10,StephensonJakob, ,False,2019-04-15 03:24:17+00:00,"@StephensonJakob @gavin_bullock I never said anything about triple doubles haha.. I was just proving that no, Damian Lillard is definitely not on Russell Westbrook’s level. Russell is a GENERATIONAL player. Dame is just another good point guard. Plain and simple"
_Carter2K_,MrJenkins_22, ,False,2019-04-15 03:18:37+00:00,"@MrJenkins_22 @KevKnoxBurner Bruh PG, grant, Nader, Ferguson all shoot between 36-40% which is better than league average. The only reason The thunder have a bad 3pt% is bc they let westbrick shoot 6 a game"
kylecohenNBA, , ,False,2019-04-15 03:17:31+00:00,"#stats #Thunder superstar PG Russell Westbrook triple-doubled in today's Game 1, had 24 pts, 10 reb, 10 ast, 8-8 FT in 38 minutes."
bossportland,TweetsByDrae, ,False,2019-04-15 03:17:26+00:00,"@TweetsByDrae Every player at this level has to have a certain amount of ego, that drives them.Then you have egomaniacs like Westbrick,and Kyrie who feels the NBA owes them something.Why Kyrie felt the need to report to media that he talked to LBJ about leading his team. It’s earned, not given"
kylecohenNBA, , ,False,2019-04-15 03:17:09+00:00,"#Thunder superstar PG Russell Westbrook tweaked his right ankle late into today's Game 1, played through."
Jordan_McGahy49, , ,False,2019-04-15 03:13:16+00:00,"So I saw that after Giannis declined doing space jam, people thought he was all high and mighty and criticized the hell out of him for it. Russell westbrook tells reporters next question and goes about his business like hes the GOAT but I havent heard a word about it?"
VinoATL,I_Am_Espheni, ,False,2019-04-15 03:11:19+00:00,"@I_Am_Espheni oh nah i thought you meant did i write the tweet, that's LD bruh. Russell Westbrook on a Farm shit"
xWetChipsTTV, , ,False,2019-04-15 03:08:02+00:00,Damian Lillard &gt;&gt;&gt; Russell Westbrook 🤷🏽‍♀️
_Carter2K_,MrJenkins_22, ,False,2019-04-15 03:07:21+00:00,"@MrJenkins_22 @KevKnoxBurner James harden has a much worse team than westbrick. Look at the difference in performance between the rockets and the thunder. That’s the problem. The thunder have a much better roster and are still much worse. Yes, that’s russels fault, he’s supposed to be the leader of this team"
MilitantTae,garyvee, ,False,2019-04-15 03:03:51+00:00,"@garyvee Lebron James 
Kevin Durant 
Giannis 
Russell Westbrook 
Steph Curry or James Harden (debatable)"
AlabamaScribe56, , ,False,2019-04-15 02:56:49+00:00,"As I suspected, the root of Griffin's anger was from Russell Westbrook clubbing Zaza Pachulia across the face and only receiving a Flagrant-1. ""In a playoff game and someone gets pushed and it's a Flagrant-2? I thought that was bad."" #Pistons"
Zxrdon, , ,False,2019-04-15 02:50:38+00:00,"TBH Russell Westbrook is kinda trash. He can put up all the Trip-Dubs he wants, score all the points, whatever...
But he doesnt play with his team. He is selfish and thats whats holding him back.
Cant try and do it all on your own.
Same issue Melo has had his entire career. Smh"
Johill_13,GoDucksnet, ,False,2019-04-15 02:46:02+00:00,"@GoDucksnet The dudes not hurt, he played 40 plus minutes tonight. He just sucked.. and we can assume that him nor westbrick will shoot that bad again..."
aito79,franoiGuillouet, ,False,2019-04-15 02:44:57+00:00,@franoiGuillouet @Anti_Basketix Russell a fait du Westbrook
SRTowns5, , ,False,2019-04-15 02:42:27+00:00,I think Russell Westbrook is a great player!  But if he is gonna act like a baby at every press conference then DON’T send him to the podium!  MJ never acted like that. Win or lose.
jaycoder10, , ,False,2019-04-22 23:56:43+00:00,I know it’s not gone happen but Russell Westbrook should move &amp; become a slashing SG. I been saying this for years.
tdsan,NBATV, ,False,2019-04-22 23:55:29+00:00,"@NBATV - Ok, I think I heard enough about Russell Westbrook, What about Gregg Popovich, he constantly treats the news as if they are second class citizens but White America continues to shrug it off and laugh about it, there seems to be a double standard."
vinsoooooy, , ,False,2019-04-22 23:51:46+00:00,Westbrick
Itz_Skillzy,Sixringofsteel, ,False,2019-04-22 23:49:16+00:00,"@Sixringofsteel Kyrie 
Dame
Westbrick"
LawZag,FiveThirtyEight, ,False,2019-04-22 23:47:01+00:00,"@FiveThirtyEight It was time to talk about Russell Westbrook in 2015 when he was rocking a 38.4% usage rate w/ Durant on the team. He and Harden are the chuckers to end all chuckers, and at least Harden can keep his efg% above .500. I feel terrible for Paul George for having to deal with this."
JRAKE80,VWulfers, ,False,2019-04-22 23:46:12+00:00,"@VWulfers @danielkuredjian @ZeroGodLoading @LakeShowYo Well I like the Lakers future more than OKC. You think Westbrick is going to get better shooting next year? Nope, and that contract is not tradable at all"
3Jszn, , ,False,2019-04-22 23:43:13+00:00,"Does Russell Westbrook have one of the top 5 WORST active contracts in the NBA?

20 - $38.5 million
21 - $41.4 million
22 - $44.2 million
23 - $47.1 million

Russ is owed $170+ million over the next 4 years. That equals out to be top 3 highest paid players over that timeframe."
JRueCity, , ,False,2019-04-22 23:41:40+00:00,"Paul George has to be 100% and I don’t believe he is
Which means... Russell Westbrook will do Russell Westbrook things 
But let’s see if Blazers can close this out tomorrow 
Great series"
LaSodla_Sonke,mfazomnyama_, ,False,2019-04-22 23:38:25+00:00,@mfazomnyama_ Russell Westbrook the basketball player? Right?
looch88,iLikeDanzDaily, ,False,2019-04-22 23:37:26+00:00,"@iLikeDanzDaily Scary to make the comparison (Mitchell is the vocal point of the offense whereas Russell is for the Nets.) Levert is really good and I’m pulling for him considering the injury he had, but easy lol. That being said fuck Mitchell and Westbrook"
LBrothersMedia, , ,False,2019-04-22 23:37:03+00:00,"I think it's time we all keep it real about Russell Westbrook. He's very immature at times on the court, and with the media (sometimes they deserve it tho), and he's a stat chaser. Yeah, we love his energy, but he has 2 gears. Shoot every time or chase the triple double."
SSniegiecki,CDTVProductions, ,False,2019-04-22 23:31:06+00:00,@CDTVProductions Bring back Russell Westbrook on a Farm Dicky or hell even How Can You Sleep Dicky. The last verse on How Can You Sleep was the hardest and best verse he ever rapped minus the last few bars.
Darrius_Mathis3, , ,False,2019-04-22 23:28:55+00:00,"I ride and die for Russell Westbrook, but watching Damian do home like that is making me sick to my stomach 🤦🏾‍♂️"
Kiesteel,SMPLYSRCSM, ,True,2019-04-22 23:27:24+00:00,@SMPLYSRCSM @trvorXX It’s still the same Jazz team there’s no way westbrick should be outshone by a rookie if he’s the 2nd best PG in the league. Kyrie can take charge when he needs to whereas westbrook just shoots the thunder out of the game
ShabangShabazz,Chris_Broussard, ,False,2019-04-22 23:26:31+00:00,@Chris_Broussard y'all talking about Russell Westbrook Paul George have been much worse in playoffs in in clutch moments
yamatomills, , ,False,2019-04-22 23:26:30+00:00,"Man said Westbrick, Dame, and Kyrie &gt; Steph 😆"
Bozzyiverson,Chris_Broussard, ,False,2019-04-22 23:25:07+00:00,"@Chris_Broussard Your not taking into account effects of social media @Chris_Broussard. This a different people will not just remember the triple doubles, little kids growing up will remember seeing Westbrick all over social media."
ThunderChats,russwest44, ,False,2019-04-22 23:22:54+00:00,"Idk what the future holds but I know this. 

I hope Russell Westbrook retires in Oklahoma City. I don’t ever want to see him in another jersey besides the Thunders. And no matter what happens he IS the Oklahoma City Thunder. 

#ThunderUp 
@russwest44"
jayvegas_, , ,False,2019-04-22 23:21:51+00:00,"I know it’s crazy, not saying it should happen or it will happen but trading Russell Westbrook isn’t an out of this universe type of take. Do you think Bulls fans ever though they’d trade D-Rose? Keep in my mind I’m not supporting it but don’t shut down people for bringing it up."
nanathe12, , ,False,2019-04-22 23:21:07+00:00,If OKC wants to play Championship level basketball- they need to trade Russell Westbrook. I said this last year and niggas was in my mentions- but it’s still true 🤷🏾‍♀️
NicoSoHigh,La_Jolle, ,False,2019-04-22 23:20:42+00:00,@La_Jolle WestBrick
